Year,StateAbbr,StateDesc,Category,Measure,Data_Value,,Year,StateAbbr,StateDesc,CityName,Category,Measure,,MH
2015,FL,Florida,Health Outcomes,50,39.4,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,19.3,ID
2015,FL,Florida,Health Outcomes,50,42.6,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,22.1,IE
2015,FL,Florida,Health Outcomes,50,24,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,10.3,EB
2015,FL,Florida,Health Outcomes,50,28.4,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,10.7,C
2015,FL,Florida,Health Outcomes,50,23.8,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,9.6,CE
2015,FL,Florida,Health Outcomes,50,32.1,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,8.6,DT
2015,FL,Florida,Health Outcomes,50,35.2,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,9.7,X
2015,FL,Florida,Health Outcomes,50,40.1,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,8.3,IK
2015,FL,Florida,Health Outcomes,50,30,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,10.9,BT
2015,FL,Florida,Health Outcomes,50,38.3,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,17.3,IM
2015,FL,Florida,Health Outcomes,50,26.7,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,8.9,T
2015,FL,Florida,Health Outcomes,50,21.4,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,11.5,AK
2015,FL,Florida,Health Outcomes,50,30.1,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,12.8,BZ
2015,FL,Florida,Health Outcomes,50,33.8,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,15.4,GH
2015,FL,Florida,Health Outcomes,50,39.7,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,18,IR
2015,FL,Florida,Health Outcomes,50,40.9,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,15.8,AH
2015,FL,Florida,Health Outcomes,50,30.7,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,10.4,AA
2015,FL,Florida,Health Outcomes,50,31.2,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,16,GR
2015,FL,Florida,Health Outcomes,50,30.4,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,13.3,BR
2015,FL,Florida,Health Outcomes,50,28.6,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,12.4,CF
2015,FL,Florida,Health Outcomes,50,30.8,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,17.6,IX
2015,FL,Florida,Health Outcomes,50,27.9,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,16.9,IY
2015,FL,Florida,Health Outcomes,50,30.3,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,13.6,L
2015,FL,Florida,Health Outcomes,50,34.2,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,15,EV
2015,FL,Florida,Health Outcomes,50,32.2,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,18.5,JB
2015,FL,Florida,Health Outcomes,50,45,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,17.6,IX
2015,FL,Florida,Health Outcomes,50,44.1,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,16,GR
2015,FL,Florida,Health Outcomes,50,27.5,,2015,FL,Florida,Fort Lauderdale,Health Outcomes,51,14.5,CS
2015,FL,Florida,Health Outcomes,50,30.9,,2015,FL,Florida,Gainesville,Health Outcomes,51,14,BK
2015,FL,Florida,Health Outcomes,50,21.6,,2015,FL,Florida,Gainesville,Health Outcomes,51,14.9,EI
2015,FL,Florida,Health Outcomes,50,14,,2015,FL,Florida,Gainesville,Health Outcomes,51,19.6,JH
2015,FL,Florida,Health Outcomes,50,22.3,,2015,FL,Florida,Gainesville,Health Outcomes,51,14.6,EZ
2015,FL,Florida,Health Outcomes,50,30.7,,2015,FL,Florida,Gainesville,Health Outcomes,51,15.7,AI
2015,FL,Florida,Health Outcomes,50,35.2,,2015,FL,Florida,Gainesville,Health Outcomes,51,16.5,CZ
2015,FL,Florida,Health Outcomes,50,25.5,,2015,FL,Florida,Gainesville,Health Outcomes,51,13.3,BR
2015,FL,Florida,Health Outcomes,50,43.2,,2015,FL,Florida,Gainesville,Health Outcomes,51,17.6,IX
2015,FL,Florida,Health Outcomes,50,46.1,,2015,FL,Florida,Gainesville,Health Outcomes,51,16.8,HA
2015,FL,Florida,Health Outcomes,50,14.5,,2015,FL,Florida,Gainesville,Health Outcomes,51,14.6,EZ
2015,FL,Florida,Health Outcomes,50,15.9,,2015,FL,Florida,Gainesville,Health Outcomes,51,14.1,ED
2015,FL,Florida,Health Outcomes,50,24.8,,2015,FL,Florida,Gainesville,Health Outcomes,51,12.4,CF
2015,FL,Florida,Health Outcomes,50,9.1,,2015,FL,Florida,Gainesville,Health Outcomes,51,15.3,GY
2015,FL,Florida,Health Outcomes,50,6.7,,2015,FL,Florida,Gainesville,Health Outcomes,51,16,GR
2015,FL,Florida,Health Outcomes,50,18.4,,2015,FL,Florida,Gainesville,Health Outcomes,51,14,BK
2015,FL,Florida,Health Outcomes,50,29.7,,2015,FL,Florida,Gainesville,Health Outcomes,51,9.1,AT
2015,FL,Florida,Health Outcomes,50,26.5,,2015,FL,Florida,Gainesville,Health Outcomes,51,10,Z
2015,FL,Florida,Health Outcomes,50,24.8,,2015,FL,Florida,Gainesville,Health Outcomes,51,12.2,N
2015,FL,Florida,Health Outcomes,50,22.5,,2015,FL,Florida,Gainesville,Health Outcomes,51,14.1,ED
2015,FL,Florida,Health Outcomes,50,25.7,,2015,FL,Florida,Gainesville,Health Outcomes,51,16.3,EE
2015,FL,Florida,Health Outcomes,50,12.1,,2015,FL,Florida,Gainesville,Health Outcomes,51,14.9,EI
2015,FL,Florida,Health Outcomes,50,13.2,,2015,FL,Florida,Gainesville,Health Outcomes,51,17.4,KA
2015,FL,Florida,Health Outcomes,50,12.8,,2015,FL,Florida,Gainesville,Health Outcomes,51,16.4,KB
2015,FL,Florida,Health Outcomes,50,16.7,,2015,FL,Florida,Gainesville,Health Outcomes,51,17.4,KA
2015,FL,Florida,Health Outcomes,50,10.3,,2015,FL,Florida,Gainesville,Health Outcomes,51,16.8,HA
2015,FL,Florida,Health Outcomes,50,17.3,,2015,FL,Florida,Gainesville,Health Outcomes,51,16.7,KE
2015,FL,Florida,Health Outcomes,50,14.1,,2015,FL,Florida,Gainesville,Health Outcomes,51,16.5,CZ
2015,FL,Florida,Health Outcomes,50,19,,2015,FL,Florida,Gainesville,Health Outcomes,51,13,AE
2015,FL,Florida,Health Outcomes,50,16.3,,2015,FL,Florida,Gainesville,Health Outcomes,51,15.7,AI
2015,FL,Florida,Health Outcomes,50,28.8,,2015,FL,Florida,Gainesville,Health Outcomes,51,13.6,L
2015,FL,Florida,Health Outcomes,50,29.7,,2015,FL,Florida,Gainesville,Health Outcomes,51,9.1,AT
2015,FL,Florida,Health Outcomes,50,36.7,,2015,FL,Florida,Gainesville,Health Outcomes,51,13.6,L
2015,FL,Florida,Health Outcomes,50,32,,2015,FL,Florida,Gainesville,Health Outcomes,51,13,AE
2015,FL,Florida,Health Outcomes,50,19.6,,2015,FL,Florida,Gainesville,Health Outcomes,51,10.1,KM
2015,FL,Florida,Health Outcomes,50,26.2,,2015,FL,Florida,Gainesville,Health Outcomes,51,9.7,X
2015,FL,Florida,Health Outcomes,50,36.3,,2015,FL,Florida,Gainesville,Health Outcomes,51,22.3,KO
2015,FL,Florida,Health Outcomes,50,30,,2015,FL,Florida,Gainesville,Health Outcomes,51,14.1,ED
2015,FL,Florida,Health Outcomes,50,21.7,,2015,FL,Florida,Gainesville,Health Outcomes,51,12.8,BZ
2015,FL,Florida,Health Outcomes,50,53.1,,2015,FL,Florida,Gainesville,Health Outcomes,51,6,KR
2015,FL,Florida,Health Outcomes,50,29.9,,2015,FL,Florida,Hialeah,Health Outcomes,51,15.3,GY
2015,FL,Florida,Health Outcomes,50,33.9,,2015,FL,Florida,Hialeah,Health Outcomes,51,14.8,FI
2015,FL,Florida,Health Outcomes,50,34,,2015,FL,Florida,Hialeah,Health Outcomes,51,15.7,AI
2015,FL,Florida,Health Outcomes,50,35.3,,2015,FL,Florida,Hialeah,Health Outcomes,51,14.1,ED
2015,FL,Florida,Health Outcomes,50,34.3,,2015,FL,Florida,Hialeah,Health Outcomes,51,14.4,CG
2015,FL,Florida,Health Outcomes,50,33.2,,2015,FL,Florida,Hialeah,Health Outcomes,51,13.4,AB
2015,FL,Florida,Health Outcomes,50,35.7,,2015,FL,Florida,Hialeah,Health Outcomes,51,14.4,CG
2015,FL,Florida,Health Outcomes,50,35.1,,2015,FL,Florida,Hialeah,Health Outcomes,51,14.4,CG
2015,FL,Florida,Health Outcomes,50,36.8,,2015,FL,Florida,Hialeah,Health Outcomes,51,14.4,CG
2015,FL,Florida,Health Outcomes,50,36.8,,2015,FL,Florida,Hialeah,Health Outcomes,51,16.8,HA
2015,FL,Florida,Health Outcomes,50,38.9,,2015,FL,Florida,Hialeah,Health Outcomes,51,13.9,LC
2015,FL,Florida,Health Outcomes,50,35.1,,2015,FL,Florida,Hialeah,Health Outcomes,51,14,BK
2015,FL,Florida,Health Outcomes,50,33,,2015,FL,Florida,Hialeah,Health Outcomes,51,13.7,ES
2015,FL,Florida,Health Outcomes,50,34.9,,2015,FL,Florida,Hialeah,Health Outcomes,51,13.1,AO
2015,FL,Florida,Health Outcomes,50,35.9,,2015,FL,Florida,Hialeah,Health Outcomes,51,14.1,ED
2015,FL,Florida,Health Outcomes,50,38.8,,2015,FL,Florida,Hialeah,Health Outcomes,51,17.1,AW
2015,FL,Florida,Health Outcomes,50,35.7,,2015,FL,Florida,Hialeah,Health Outcomes,51,15.4,GH
2015,FL,Florida,Health Outcomes,50,32.3,,2015,FL,Florida,Hialeah,Health Outcomes,51,16.3,EE
2015,FL,Florida,Health Outcomes,50,35,,2015,FL,Florida,Hialeah,Health Outcomes,51,14.8,FI
2015,FL,Florida,Health Outcomes,50,35.6,,2015,FL,Florida,Hialeah,Health Outcomes,51,14.4,CG
2015,FL,Florida,Health Outcomes,50,39,,2015,FL,Florida,Hialeah,Health Outcomes,51,16.9,IY
2015,FL,Florida,Health Outcomes,50,40.4,,2015,FL,Florida,Hialeah,Health Outcomes,51,19.6,JH
2015,FL,Florida,Health Outcomes,50,36.2,,2015,FL,Florida,Hialeah,Health Outcomes,51,16.1,GA
2015,FL,Florida,Health Outcomes,50,34.2,,2015,FL,Florida,Hialeah,Health Outcomes,51,14.5,CS
2015,FL,Florida,Health Outcomes,50,35.7,,2015,FL,Florida,Hialeah,Health Outcomes,51,13.4,AB
2015,FL,Florida,Health Outcomes,50,39.3,,2015,FL,Florida,Hialeah,Health Outcomes,51,17.5,AX
2015,FL,Florida,Health Outcomes,50,34.3,,2015,FL,Florida,Hialeah,Health Outcomes,51,16.4,KB
2015,FL,Florida,Health Outcomes,50,32.8,,2015,FL,Florida,Hialeah,Health Outcomes,51,12.6,DM
2015,FL,Florida,Health Outcomes,50,32.2,,2015,FL,Florida,Hialeah,Health Outcomes,51,14.1,ED
2015,FL,Florida,Health Outcomes,50,32.2,,2015,FL,Florida,Hialeah,Health Outcomes,51,15.8,AH
2015,FL,Florida,Health Outcomes,50,32.4,,2015,FL,Florida,Hialeah,Health Outcomes,51,16.4,KB
2015,FL,Florida,Health Outcomes,50,32.1,,2015,FL,Florida,Hialeah,Health Outcomes,51,13,AE
2015,FL,Florida,Health Outcomes,50,32.8,,2015,FL,Florida,Hialeah,Health Outcomes,51,13.2,BS
2015,FL,Florida,Health Outcomes,50,35,,2015,FL,Florida,Hialeah,Health Outcomes,51,15.8,AH
2015,FL,Florida,Health Outcomes,50,39.1,,2015,FL,Florida,Hialeah,Health Outcomes,51,13.6,L
2015,FL,Florida,Health Outcomes,50,27.2,,2015,FL,Florida,Hialeah,Health Outcomes,51,14,BK
2015,FL,Florida,Health Outcomes,50,28.1,,2015,FL,Florida,Hialeah,Health Outcomes,51,13.3,BR
2015,FL,Florida,Health Outcomes,50,28.6,,2015,FL,Florida,Hialeah,Health Outcomes,51,12.3,EK
2015,FL,Florida,Health Outcomes,50,29.2,,2015,FL,Florida,Hialeah,Health Outcomes,51,14.6,EZ
2015,FL,Florida,Health Outcomes,50,28.1,,2015,FL,Florida,Hialeah,Health Outcomes,51,12.3,EK
2015,FL,Florida,Health Outcomes,50,28.4,,2015,FL,Florida,Hialeah,Health Outcomes,51,14,BK
2015,FL,Florida,Health Outcomes,50,30.3,,2015,FL,Florida,Hialeah,Health Outcomes,51,15.5,AR
2015,FL,Florida,Health Outcomes,50,31.4,,2015,FL,Florida,Hialeah,Health Outcomes,51,15.2,BQ
2015,FL,Florida,Health Outcomes,50,30,,2015,FL,Florida,Hialeah,Health Outcomes,51,16.4,KB
2015,FL,Florida,Health Outcomes,50,29.8,,2015,FL,Florida,Hollywood,Health Outcomes,51,13.7,ES
2015,FL,Florida,Health Outcomes,50,32.5,,2015,FL,Florida,Hollywood,Health Outcomes,51,13.5,ET
2015,FL,Florida,Health Outcomes,50,33.5,,2015,FL,Florida,Hollywood,Health Outcomes,51,15,EV
2015,FL,Florida,Health Outcomes,50,27.6,,2015,FL,Florida,Hollywood,Health Outcomes,51,14.2,DA
2015,FL,Florida,Health Outcomes,50,31.5,,2015,FL,Florida,Hollywood,Health Outcomes,51,12.9,BF
2015,FL,Florida,Health Outcomes,50,41.3,,2015,FL,Florida,Hollywood,Health Outcomes,51,19.4,MP
2015,FL,Florida,Health Outcomes,50,36,,2015,FL,Florida,Hollywood,Health Outcomes,51,9.9,H
2015,FL,Florida,Health Outcomes,50,34.9,,2015,FL,Florida,Hollywood,Health Outcomes,51,10,Z
2015,FL,Florida,Health Outcomes,50,30,,2015,FL,Florida,Hollywood,Health Outcomes,51,10,Z
2015,FL,Florida,Health Outcomes,50,35.9,,2015,FL,Florida,Hollywood,Health Outcomes,51,15.7,AI
2015,FL,Florida,Health Outcomes,50,34,,2015,FL,Florida,Hollywood,Health Outcomes,51,15,EV
2015,FL,Florida,Health Outcomes,50,31.6,,2015,FL,Florida,Hollywood,Health Outcomes,51,13.9,LC
2015,FL,Florida,Health Outcomes,50,30.6,,2015,FL,Florida,Hollywood,Health Outcomes,51,14.2,DA
2015,FL,Florida,Health Outcomes,50,32.3,,2015,FL,Florida,Hollywood,Health Outcomes,51,16,GR
2015,FL,Florida,Health Outcomes,50,29.3,,2015,FL,Florida,Hollywood,Health Outcomes,51,10.7,C
2015,FL,Florida,Health Outcomes,50,33.7,,2015,FL,Florida,Hollywood,Health Outcomes,51,9.1,AT
2015,FL,Florida,Health Outcomes,50,30.4,,2015,FL,Florida,Hollywood,Health Outcomes,51,15.2,BQ
2015,FL,Florida,Health Outcomes,50,30.4,,2015,FL,Florida,Hollywood,Health Outcomes,51,13.7,ES
2015,FL,Florida,Health Outcomes,50,34.8,,2015,FL,Florida,Hollywood,Health Outcomes,51,13.3,BR
2015,FL,Florida,Health Outcomes,50,27.5,,2015,FL,Florida,Hollywood,Health Outcomes,51,12.7,GE
2015,FL,Florida,Health Outcomes,50,32.4,,2015,FL,Florida,Hollywood,Health Outcomes,51,14.3,BG
2015,FL,Florida,Health Outcomes,50,37,,2015,FL,Florida,Hollywood,Health Outcomes,51,12.3,EK
2015,FL,Florida,Health Outcomes,50,31.8,,2015,FL,Florida,Hollywood,Health Outcomes,51,11.9,CA
2015,FL,Florida,Health Outcomes,50,31.6,,2015,FL,Florida,Hollywood,Health Outcomes,51,12,AV
2015,FL,Florida,Health Outcomes,50,30,,2015,FL,Florida,Hollywood,Health Outcomes,51,16.6,NI
2015,FL,Florida,Health Outcomes,50,29.2,,2015,FL,Florida,Hollywood,Health Outcomes,51,13.4,AB
2015,FL,Florida,Health Outcomes,50,29.5,,2015,FL,Florida,Hollywood,Health Outcomes,51,14.1,ED
2015,FL,Florida,Health Outcomes,50,29.5,,2015,FL,Florida,Hollywood,Health Outcomes,51,13.7,ES
2015,FL,Florida,Health Outcomes,50,33.4,,2015,FL,Florida,Hollywood,Health Outcomes,51,15.1,BI
2015,FL,Florida,Health Outcomes,50,40.8,,2015,FL,Florida,Hollywood,Health Outcomes,51,11.9,CA
2015,FL,Florida,Health Outcomes,50,32.9,,2015,FL,Florida,Hollywood,Health Outcomes,51,15.1,BI
2015,FL,Florida,Health Outcomes,50,29,,2015,FL,Florida,Hollywood,Health Outcomes,51,12.7,GE
2015,FL,Florida,Health Outcomes,50,33.2,,2015,FL,Florida,Hollywood,Health Outcomes,51,15.5,AR
2015,FL,Florida,Health Outcomes,50,37.7,,2015,FL,Florida,Hollywood,Health Outcomes,51,17,CR
2015,FL,Florida,Health Outcomes,50,28.4,,2015,FL,Florida,Hollywood,Health Outcomes,51,12.7,GE
2015,FL,Florida,Health Outcomes,50,31.4,,2015,FL,Florida,Hollywood,Health Outcomes,51,16.5,CZ
2015,FL,Florida,Health Outcomes,50,28.5,,2015,FL,Florida,Hollywood,Health Outcomes,51,10,Z
2015,FL,Florida,Health Outcomes,50,33.7,,2015,FL,Florida,Jacksonville,Health Outcomes,51,14.2,DA
2015,FL,Florida,Health Outcomes,50,33.3,,2015,FL,Florida,Jacksonville,Health Outcomes,51,14.4,CG
2015,FL,Florida,Health Outcomes,50,41.5,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15.6,GB
2015,FL,Florida,Health Outcomes,50,50.4,,2015,FL,Florida,Jacksonville,Health Outcomes,51,20,NY
2015,FL,Florida,Health Outcomes,50,47.2,,2015,FL,Florida,Jacksonville,Health Outcomes,51,21.2,IB
2015,FL,Florida,Health Outcomes,50,37.2,,2015,FL,Florida,Jacksonville,Health Outcomes,51,16.6,NI
2015,FL,Florida,Health Outcomes,50,30.9,,2015,FL,Florida,Jacksonville,Health Outcomes,51,11.3,CO
2015,FL,Florida,Health Outcomes,50,28.2,,2015,FL,Florida,Jacksonville,Health Outcomes,51,11.8,OC
2015,FL,Florida,Health Outcomes,50,43.9,,2015,FL,Florida,Jacksonville,Health Outcomes,51,22.4,OD
2015,FL,Florida,Health Outcomes,50,38.5,,2015,FL,Florida,Jacksonville,Health Outcomes,51,16.7,KE
2015,FL,Florida,Health Outcomes,50,39.5,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15.4,GH
2015,FL,Florida,Health Outcomes,50,48.2,,2015,FL,Florida,Jacksonville,Health Outcomes,51,19.2,CP
2015,FL,Florida,Health Outcomes,50,45.8,,2015,FL,Florida,Jacksonville,Health Outcomes,51,17.4,KA
2015,FL,Florida,Health Outcomes,50,47.5,,2015,FL,Florida,Jacksonville,Health Outcomes,51,19,OI
2015,FL,Florida,Health Outcomes,50,51.1,,2015,FL,Florida,Jacksonville,Health Outcomes,51,21.9,OJ
2015,FL,Florida,Health Outcomes,50,26.9,,2015,FL,Florida,Jacksonville,Health Outcomes,51,12.2,N
2015,FL,Florida,Health Outcomes,50,25.2,,2015,FL,Florida,Jacksonville,Health Outcomes,51,9.6,CE
2015,FL,Florida,Health Outcomes,50,28.5,,2015,FL,Florida,Jacksonville,Health Outcomes,51,11.5,AK
2015,FL,Florida,Health Outcomes,50,32.2,,2015,FL,Florida,Jacksonville,Health Outcomes,51,10.7,C
2015,FL,Florida,Health Outcomes,50,32.6,,2015,FL,Florida,Jacksonville,Health Outcomes,51,9.8,V
2015,FL,Florida,Health Outcomes,50,41.4,,2015,FL,Florida,Jacksonville,Health Outcomes,51,17.8,OP
2015,FL,Florida,Health Outcomes,50,30.9,,2015,FL,Florida,Jacksonville,Health Outcomes,51,14.3,BG
2015,FL,Florida,Health Outcomes,50,49.4,,2015,FL,Florida,Jacksonville,Health Outcomes,51,23.1,OR
2015,FL,Florida,Health Outcomes,50,45.4,,2015,FL,Florida,Jacksonville,Health Outcomes,51,18,IR
2015,FL,Florida,Health Outcomes,50,42.7,,2015,FL,Florida,Jacksonville,Health Outcomes,51,18.5,JB
2015,FL,Florida,Health Outcomes,50,53.1,,2015,FL,Florida,Jacksonville,Health Outcomes,51,17.9,GC
2015,FL,Florida,Health Outcomes,50,54.8,,2015,FL,Florida,Jacksonville,Health Outcomes,51,19.2,CP
2015,FL,Florida,Health Outcomes,50,52.5,,2015,FL,Florida,Jacksonville,Health Outcomes,51,19.4,MP
2015,FL,Florida,Health Outcomes,50,50.6,,2015,FL,Florida,Jacksonville,Health Outcomes,51,18,IR
2015,FL,Florida,Health Outcomes,50,29.9,,2015,FL,Florida,Jacksonville,Health Outcomes,51,13.1,AO
2015,FL,Florida,Health Outcomes,50,29.6,,2015,FL,Florida,Jacksonville,Health Outcomes,51,13.6,L
2015,FL,Florida,Health Outcomes,50,30.9,,2015,FL,Florida,Jacksonville,Health Outcomes,51,12.5,AN
2015,FL,Florida,Health Outcomes,50,28.7,,2015,FL,Florida,Jacksonville,Health Outcomes,51,14.6,EZ
2015,FL,Florida,Health Outcomes,50,32,,2015,FL,Florida,Jacksonville,Health Outcomes,51,12.9,BF
2015,FL,Florida,Health Outcomes,50,34.1,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15.7,AI
2015,FL,Florida,Health Outcomes,50,36.8,,2015,FL,Florida,Jacksonville,Health Outcomes,51,14.9,EI
2015,FL,Florida,Health Outcomes,50,42.9,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15,EV
2015,FL,Florida,Health Outcomes,50,38.8,,2015,FL,Florida,Jacksonville,Health Outcomes,51,16.2,PG
2015,FL,Florida,Health Outcomes,50,38.7,,2015,FL,Florida,Jacksonville,Health Outcomes,51,18.4,CY
2015,FL,Florida,Health Outcomes,50,37.8,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15.5,AR
2015,FL,Florida,Health Outcomes,50,34,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15.1,BI
2015,FL,Florida,Health Outcomes,50,51.9,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15.2,BQ
2015,FL,Florida,Health Outcomes,50,53.3,,2015,FL,Florida,Jacksonville,Health Outcomes,51,17.3,IM
2015,FL,Florida,Health Outcomes,50,44.5,,2015,FL,Florida,Jacksonville,Health Outcomes,51,13.6,L
2015,FL,Florida,Health Outcomes,50,44.1,,2015,FL,Florida,Jacksonville,Health Outcomes,51,17.8,OP
2015,FL,Florida,Health Outcomes,50,46.2,,2015,FL,Florida,Jacksonville,Health Outcomes,51,17.2,AG
2015,FL,Florida,Health Outcomes,50,48.7,,2015,FL,Florida,Jacksonville,Health Outcomes,51,13.2,BS
2015,FL,Florida,Health Outcomes,50,50.9,,2015,FL,Florida,Jacksonville,Health Outcomes,51,18,IR
2015,FL,Florida,Health Outcomes,50,56.1,,2015,FL,Florida,Jacksonville,Health Outcomes,51,14.7,GZ
2015,FL,Florida,Health Outcomes,50,49.7,,2015,FL,Florida,Jacksonville,Health Outcomes,51,19.4,MP
2015,FL,Florida,Health Outcomes,50,55.4,,2015,FL,Florida,Jacksonville,Health Outcomes,51,17.9,GC
2015,FL,Florida,Health Outcomes,50,38.6,,2015,FL,Florida,Jacksonville,Health Outcomes,51,18.5,JB
2015,FL,Florida,Health Outcomes,50,41,,2015,FL,Florida,Jacksonville,Health Outcomes,51,20,NY
2015,FL,Florida,Health Outcomes,50,31.7,,2015,FL,Florida,Jacksonville,Health Outcomes,51,14.4,CG
2015,FL,Florida,Health Outcomes,50,33,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15.3,GY
2015,FL,Florida,Health Outcomes,50,33.2,,2015,FL,Florida,Jacksonville,Health Outcomes,51,13.5,ET
2015,FL,Florida,Health Outcomes,50,35.9,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15.1,BI
2015,FL,Florida,Health Outcomes,50,40.4,,2015,FL,Florida,Jacksonville,Health Outcomes,51,19.2,CP
2015,FL,Florida,Health Outcomes,50,38.4,,2015,FL,Florida,Jacksonville,Health Outcomes,51,20.2,QB
2015,FL,Florida,Health Outcomes,50,34.5,,2015,FL,Florida,Jacksonville,Health Outcomes,51,16.4,KB
2015,FL,Florida,Health Outcomes,50,32.2,,2015,FL,Florida,Jacksonville,Health Outcomes,51,14.5,CS
2015,FL,Florida,Health Outcomes,50,40.2,,2015,FL,Florida,Jacksonville,Health Outcomes,51,17.5,AX
2015,FL,Florida,Health Outcomes,50,36.8,,2015,FL,Florida,Jacksonville,Health Outcomes,51,16.7,KE
2015,FL,Florida,Health Outcomes,50,38.4,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15.7,AI
2015,FL,Florida,Health Outcomes,50,32.3,,2015,FL,Florida,Jacksonville,Health Outcomes,51,16.8,HA
2015,FL,Florida,Health Outcomes,50,36.8,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15.8,AH
2015,FL,Florida,Health Outcomes,50,32.4,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15.1,BI
2015,FL,Florida,Health Outcomes,50,39,,2015,FL,Florida,Jacksonville,Health Outcomes,51,16.9,IY
2015,FL,Florida,Health Outcomes,50,35.9,,2015,FL,Florida,Jacksonville,Health Outcomes,51,14.4,CG
2015,FL,Florida,Health Outcomes,50,33.4,,2015,FL,Florida,Jacksonville,Health Outcomes,51,9.6,CE
2015,FL,Florida,Health Outcomes,50,31.4,,2015,FL,Florida,Jacksonville,Health Outcomes,51,11.5,AK
2015,FL,Florida,Health Outcomes,50,16,,2015,FL,Florida,Jacksonville,Health Outcomes,51,16,GR
2015,FL,Florida,Health Outcomes,50,34.1,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15.7,AI
2015,FL,Florida,Health Outcomes,50,36.8,,2015,FL,Florida,Jacksonville,Health Outcomes,51,18.5,JB
2015,FL,Florida,Health Outcomes,50,33.1,,2015,FL,Florida,Jacksonville,Health Outcomes,51,14.8,FI
2015,FL,Florida,Health Outcomes,50,35.7,,2015,FL,Florida,Jacksonville,Health Outcomes,51,16,GR
2015,FL,Florida,Health Outcomes,50,32.3,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15.1,BI
2015,FL,Florida,Health Outcomes,50,31.9,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15.1,BI
2015,FL,Florida,Health Outcomes,50,37.1,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15.4,GH
2015,FL,Florida,Health Outcomes,50,31,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15.7,AI
2015,FL,Florida,Health Outcomes,50,28.6,,2015,FL,Florida,Jacksonville,Health Outcomes,51,13.8,AD
2015,FL,Florida,Health Outcomes,50,31.5,,2015,FL,Florida,Jacksonville,Health Outcomes,51,16.8,HA
2015,FL,Florida,Health Outcomes,50,32.3,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15.8,AH
2015,FL,Florida,Health Outcomes,50,30.1,,2015,FL,Florida,Jacksonville,Health Outcomes,51,14.5,CS
2015,FL,Florida,Health Outcomes,50,31.1,,2015,FL,Florida,Jacksonville,Health Outcomes,51,12.9,BF
2015,FL,Florida,Health Outcomes,50,16.3,,2015,FL,Florida,Jacksonville,Health Outcomes,51,16.1,GA
2015,FL,Florida,Health Outcomes,50,21.4,,2015,FL,Florida,Jacksonville,Health Outcomes,51,14.6,EZ
2015,FL,Florida,Health Outcomes,50,29.8,,2015,FL,Florida,Jacksonville,Health Outcomes,51,16.4,KB
2015,FL,Florida,Health Outcomes,50,30.5,,2015,FL,Florida,Jacksonville,Health Outcomes,51,11.5,AK
2015,FL,Florida,Health Outcomes,50,33.2,,2015,FL,Florida,Jacksonville,Health Outcomes,51,16.7,KE
